,Smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
306,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,365.4410000000001,1.4418799999999996,0.0,7.0,4.0
307,CN(C)c1ccc(/C=C2/C(=O)Nc3ccc(NC(=O)N4CCOCC4)cc32)cc1,392.45900000000023,3.1094000000000017,2.0,4.0,4.522878745280337
308,O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,437.569,3.0604000000000005,2.0,7.0,5.0
309,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CCC2)[nH]n1,331.41900000000015,4.525400000000002,2.0,2.0,5.0
310,CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,576.6270000000001,4.155120000000003,2.0,8.0,5.0
311,CNc1ncc2cc(-c3ccc(-n4cncc(C)c4=O)cc3Cl)c(=O)n(CCOC)c2n1,452.9020000000002,2.6543200000000002,1.0,9.0,6.096910013008056
312,CCn1c(=O)c(-c2ccc(-c3cncc(C)n3)cc2Cl)cc2cnc(NCCC3CCN(C)CC3)nc21,518.0650000000003,5.041020000000004,1.0,8.0,6.657577319177793
313,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CCC3(F)CN(C)C3)c2n1,508.98500000000035,3.6567200000000026,1.0,8.0,7.481486060122112
314,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CCCN)c2n1,450.9300000000003,2.9617200000000006,2.0,8.0,6.220403508742176
315,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CC3CCNCC3(F)F)c2n1,526.9750000000003,3.8577200000000023,2.0,8.0,7.107905397309519
316,CCc1cccn(-c2ccc(-c3cc4cnc(NC)nc4n(C[C@H]4CNCCO4)c3=O)c(Cl)c2)c1=O,506.9940000000003,2.8553000000000006,2.0,9.0,6.619788758288394
317,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CCO)c2n1,437.8870000000002,2.6052200000000014,2.0,8.0,6.031517051446065
318,COCCn1c(=O)c(-c2ccc(-n3cccc(C)c3=O)cc2Cl)cc2cnc(NC3COC3)nc21,493.9510000000002,3.028320000000001,1.0,9.0,6.5376020021010435
319,CCn1c(=O)c(-c2ccc(-n3cccc(C)c3=O)cc2Cl)cc2cnc(NC3COC3)nc21,463.92500000000024,3.4018200000000016,1.0,8.0,6.823908740944319
320,Cc1nccn(-c2ccc(-c3cc4cnc(NC5COC5)nc4n(CC4CCNCC4(F)F)c3=O)c(Cl)c2)c1=O,570.0000000000003,3.02172,2.0,10.0,6.552841968657781
321,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CC(F)(F)CN)c2n1,486.91000000000025,3.206920000000001,2.0,8.0,6.337242168318426
322,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3C3CC3)c(=O)n(C[C@@H]3CNCCO3)c2n1,498.5870000000004,2.8253200000000005,2.0,9.0,4.823908740944319
323,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CCOC)c2n1,451.91400000000027,3.2593200000000015,1.0,8.0,6.346787486224656
324,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CCOC3CN(C)C3)c2n1,506.99400000000037,2.9435200000000012,1.0,9.0,7.055517327849832
325,CCn1c(=O)c(-c2ccc(-n3cccc(C)c3=O)cc2Cl)cc2cnc(NC)nc21,421.88800000000015,3.6328200000000015,1.0,7.0,6.468521082957745
326,CNc1ncc2cc(-c3ccc(-n4ccc(C)cc4=O)cc3Cl)c(=O)n(C[C@H]3CNCCO3)c2n1,492.9670000000003,2.6013200000000003,2.0,9.0,4.522878745280337
327,Cc1cncc(-c2ccc(-c3cc4cncnc4n(C[C@H]4CC[C@H](N)CC4)c3=O)c(Cl)c2)n1,460.96900000000034,4.394820000000003,1.0,7.0,5.221848749616356
328,CNc1ncc2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)c(=O)n(C[C@H]3OC[C@H](N)CO3)c2n1,492.9670000000003,3.22422,2.0,9.0,7.1487416512809245
